micro_hab_data_tbl_id,location_table_id,transect_code,fish_data_id,date,count,species,fl_mm,dist_to_bottom,depth,focal_velocity,velocity,surface_turbidity,percent_fine_substrate,percent_sand_substrate,percent_small_gravel_substrate,percent_large_gravel_substrate,percent_cobble_substrate,percent_boulder_substrate,percent_no_cover_inchannel,percent_small_woody_cover_inchannel,percent_large_woody_cover_inchannel,percent_submerged_aquatic_veg_inchannel,percent_undercut_bank,percent_no_cover_overhead,percent_cover_half_meter_overhead,percent_cover_more_than_half_meter_overhead,channel_geomorphic_unit,date_format_raw
833,33,15.3,,2001-07-18,0,,,,29,,1.34,0,0,0,10,90,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
834,33,15.4,,2001-07-18,0,,,,32,,1.37,0,0,0,60,40,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
835,33,18.1,,2001-07-18,0,,,,16,,0,0,0,0,40,60,0,0,70,0,0,30,0,90,10,0,glide margin,yyyy-mm-dd
836,33,18.2,,2001-07-18,0,,,,26,,0,0,0,0,10,90,0,0,85,0,0,15,0,100,0,0,glide margin,yyyy-mm-dd
837,33,18.3,,2001-07-18,0,,,,42,,0.27,10,0,0,20,80,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
838,33,18.4,,2001-07-18,0,,,,54,,1.63,0,0,0,30,70,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
839,33,21.1,,2001-07-18,0,,,,9,,0,0,0,0,90,10,0,0,70,0,0,30,0,100,0,0,glide margin,yyyy-mm-dd
840,33,21.2,,2001-07-18,0,,,,18,,0,0,0,0,100,0,0,0,80,0,0,20,0,100,0,0,glide margin,yyyy-mm-dd
841,33,21.3,,2001-07-18,0,,,,24,,1.93,10,0,0,90,10,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
842,33,21.4,,2001-07-18,0,,,,24,,2.14,0,0,0,80,20,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
843,33,24.1,,2001-07-18,0,,,,8,,1.32,0,0,0,70,20,10,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
844,33,24.2,,2001-07-18,0,,,,11,,1.61,0,0,0,70,30,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
845,33,24.3,,2001-07-18,0,,,,21,,1.8,0,0,0,70,30,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
846,33,24.4,,2001-07-18,0,,,,25,,2.03,0,0,0,70,30,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
847,34,0.1,,2001-07-10,0,,,,15,,0,0,0,0,0,60,40,0,20,20,0,60,0,90,10,0,pool,yyyy-mm-dd
848,34,0.2,,2001-07-10,0,,,,33,,0,0,0,0,10,40,50,0,75,25,0,0,0,100,0,0,pool,yyyy-mm-dd
849,34,0.3,,2001-07-10,0,,,,45,,0,0,0,0,30,70,0,0,90,10,0,0,0,100,0,0,pool,yyyy-mm-dd
850,34,0.4,,2001-07-10,0,,,,54,,0,0,0,0,30,70,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
851,34,3.1,,2001-07-10,0,,,,19,,0,0,0,0,30,70,0,0,90,10,0,0,0,80,20,0,pool,yyyy-mm-dd
852,34,3.2,,2001-07-10,0,,,,34,,0,0,0,0,90,10,0,0,20,80,0,0,0,100,0,0,pool,yyyy-mm-dd
853,34,3.3,,2001-07-10,0,,,,40,,0,0,0,0,90,10,0,0,50,50,0,0,0,100,0,0,pool,yyyy-mm-dd
854,34,3.4,,2001-07-10,0,,,,43,,0,0,0,0,10,40,50,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
855,34,6.1,,2001-07-10,0,,,,29,,0,0,0,0,10,60,0,30,80,10,0,10,0,75,25,0,pool,yyyy-mm-dd
856,34,6.2,,2001-07-10,0,,,,34,,0,0,0,0,0,40,50,10,90,10,0,0,0,100,0,0,pool,yyyy-mm-dd
857,34,6.3,,2001-07-10,0,,,,37,,0,0,0,0,30,40,30,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
858,34,6.4,,2001-07-10,0,,,,43,,0,0,0,0,80,20,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
859,34,9.1,,2001-07-10,0,,,,25,,0,0,0,0,40,50,10,0,50,0,0,50,0,90,10,0,pool,yyyy-mm-dd
860,34,9.2,,2001-07-10,0,,,,35,,0,0,0,0,20,30,25,25,90,10,0,0,0,100,0,0,pool,yyyy-mm-dd
861,34,9.3,,2001-07-10,0,,,,39,,0,0,0,0,10,80,0,10,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
862,34,9.4,,2001-07-10,0,,,,46,,0,0,0,0,10,80,10,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
863,34,12.1,,2001-07-10,0,,,,23,,0,0,0,0,0,0,80,20,90,0,0,10,0,50,50,0,pool,yyyy-mm-dd
864,34,12.2,,2001-07-10,0,,,,34,,0,0,0,0,10,0,20,70,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
865,34,12.3,,2001-07-10,0,,,,42,,0,0,0,0,0,80,20,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
866,34,12.4,,2001-07-10,0,,,,47,,0,0,0,0,0,60,30,10,90,10,0,0,0,100,0,0,pool,yyyy-mm-dd
867,34,15.1,,2001-07-10,0,,,,21,,0,0,0,0,0,40,50,10,70,10,0,20,0,80,20,0,pool,yyyy-mm-dd
868,34,15.2,,2001-07-10,0,,,,33,,0,0,0,0,0,30,40,30,90,10,0,0,0,100,0,0,pool,yyyy-mm-dd
869,34,15.3,,2001-07-10,0,,,,37,,0,0,0,0,50,40,0,10,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
870,34,15.4,,2001-07-10,0,,,,42,,0,0,0,0,0,50,40,10,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
871,34,18.1,,2001-07-10,0,,,,16,,0,0,0,0,0,20,50,30,90,0,0,10,0,100,0,0,pool,yyyy-mm-dd
872,34,18.2,,2001-07-10,0,,,,28,,0,0,0,0,10,40,40,10,70,30,0,0,0,100,0,0,pool,yyyy-mm-dd
873,34,18.3,,2001-07-10,0,,,,36,,0,0,0,0,0,90,0,10,90,10,0,0,0,100,0,0,pool,yyyy-mm-dd
874,34,18.4,,2001-07-10,0,,,,36,,0,0,0,0,10,70,0,20,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
875,34,21.1,,2001-07-10,0,,,,16,,0,0,0,0,0,80,20,0,80,10,0,10,0,90,10,0,pool,yyyy-mm-dd
876,34,21.2,,2001-07-10,0,,,,34,,0,0,0,0,0,80,10,10,80,20,0,0,0,100,0,0,pool,yyyy-mm-dd
877,34,21.3,,2001-07-10,0,,,,34,,0,0,0,0,0,10,60,30,70,30,0,0,0,100,0,0,pool,yyyy-mm-dd
878,34,21.4,,2001-07-10,0,,,,20,,0.28,0,0,0,45,45,10,0,100,0,0,0,0,100,0,0,glide margin,yyyy-mm-dd
879,34,24.1,,2001-07-10,0,,,,16,,0,0,0,0,40,40,0,20,10,50,0,40,0,20,80,0,pool,yyyy-mm-dd
880,34,24.2,,2001-07-10,0,,,,28,,0,0,0,0,0,60,30,10,10,10,0,80,0,70,30,0,pool,yyyy-mm-dd
881,34,24.3,,2001-07-10,0,,,,22,,0.18,0,0,0,0,50,20,30,100,0,0,0,0,100,0,0,riffle margin,yyyy-mm-dd
882,34,24.4,,2001-07-10,0,,,,31,,0.55,0,0,0,45,45,10,0,90,10,0,0,0,100,0,0,riffle margin,yyyy-mm-dd
883,35,0.1,,2001-07-10,0,,,,10,,2.3,15,0,0,90,10,0,0,100,0,0,0,0,0,50,50,riffle,yyyy-mm-dd
884,35,0.2,,2001-07-10,0,,,,17,,2.68,15,0,0,100,0,0,0,100,0,0,0,0,10,0,90,riffle,yyyy-mm-dd
885,35,0.3,,2001-07-10,0,,,,17,,2.55,15,0,0,100,0,0,0,100,0,0,0,0,0,0,100,riffle,yyyy-mm-dd
886,35,0.4,,2001-07-10,0,,,,14,,1.88,20,0,0,100,0,0,0,100,0,0,0,0,10,0,90,riffle,yyyy-mm-dd
887,35,3.1,,2001-07-10,0,,,,16,,0,0,0,0,100,0,0,0,90,0,0,10,0,0,10,90,riffle margin,yyyy-mm-dd
888,35,3.2,,2001-07-10,0,,,,12,,0.88,10,0,0,100,0,0,0,90,10,0,0,0,0,0,100,riffle margin,yyyy-mm-dd
889,35,3.3,,2001-07-10,0,,,,10,,1.88,10,0,0,100,0,0,0,100,0,0,0,0,0,0,100,riffle margin,yyyy-mm-dd
890,35,3.4,,2001-07-10,0,,,,17,,2.14,15,0,0,100,0,0,0,100,0,0,0,0,0,0,100,riffle,yyyy-mm-dd
891,35,6.1,,2001-07-10,0,,,,18,,0,0,0,0,90,0,10,0,80,20,0,0,0,0,20,80,riffle margin,yyyy-mm-dd
892,35,6.2,,2001-07-10,0,,,,25,,0,10,0,0,100,0,0,0,90,10,0,0,0,0,0,100,riffle margin,yyyy-mm-dd
893,35,6.3,,2001-07-10,0,,,,29,,0.64,10,0,0,100,0,0,0,100,0,0,0,0,0,0,100,riffle margin,yyyy-mm-dd
894,35,6.4,,2001-07-10,0,,,,21,,1.24,15,0,0,100,0,0,0,100,0,0,0,0,0,0,100,riffle,yyyy-mm-dd
895,35,9.1,,2001-07-10,0,,,,33,,0,0,0,25,25,50,0,0,90,10,0,0,0,0,10,90,pool,yyyy-mm-dd
896,35,9.2,,2001-07-10,0,,,,42,,0,0,0,50,50,0,0,0,100,0,0,0,0,0,0,100,glide margin,yyyy-mm-dd
897,35,9.3,,2001-07-10,0,,,,51,,0,0,0,50,50,0,0,0,80,20,0,0,0,0,0,100,glide margin,yyyy-mm-dd
898,35,9.4,,2001-07-10,0,,,,39,,0.37,0,0,10,90,0,0,0,100,0,0,0,0,0,0,100,glide,yyyy-mm-dd
899,35,12.1,,2001-07-10,0,,,,22,,0,0,0,40,50,10,0,0,80,10,0,0,10,0,40,60,pool,yyyy-mm-dd
900,35,12.2,,2001-07-10,0,,,,47,,0,0,0,20,50,30,0,0,80,20,0,0,0,10,10,80,pool,yyyy-mm-dd
901,35,12.3,,2001-07-10,0,,,,60,,0,0,0,100,0,0,0,0,85,15,0,0,0,65,10,25,pool,yyyy-mm-dd
902,35,12.4,,2001-07-10,0,,,,65,,0,0,0,100,0,0,0,0,85,15,0,0,0,70,0,30,pool,yyyy-mm-dd
903,35,15.1,,2001-07-10,0,,,,19,,0,0,0,90,10,0,0,0,80,20,0,0,0,0,50,50,pool,yyyy-mm-dd
904,35,15.2,,2001-07-10,0,,,,33,,0,0,0,90,10,0,0,0,80,20,0,0,0,60,10,30,pool,yyyy-mm-dd
905,35,15.3,,2001-07-10,0,,,,52,,0,0,0,100,0,0,0,0,75,25,0,0,0,100,0,0,pool,yyyy-mm-dd
906,35,15.4,,2001-07-10,0,,,,66,,0,0,0,100,0,0,0,0,70,30,0,0,0,100,0,0,pool,yyyy-mm-dd
907,35,18.1,,2001-07-10,0,,,,18,,0,0,0,80,20,0,0,0,80,10,10,0,0,0,90,10,pool,yyyy-mm-dd
908,35,18.2,,2001-07-10,0,,,,40,,0,0,0,50,50,0,0,0,85,15,0,0,0,0,20,80,pool,yyyy-mm-dd
909,35,18.3,,2001-07-10,0,,,,51,,0,0,0,100,0,0,0,0,80,20,0,0,0,25,15,60,pool,yyyy-mm-dd
910,35,18.4,,2001-07-10,0,,,,70,,0,0,0,100,0,0,0,0,80,20,0,0,0,60,10,30,pool,yyyy-mm-dd
911,35,21.1,,2001-07-10,0,,,,55,,0,0,0,50,50,0,0,0,80,10,0,0,10,0,50,50,pool,yyyy-mm-dd
912,35,21.2,,2001-07-10,0,,,,60,,0,0,0,100,0,0,0,0,90,10,0,0,0,20,10,70,pool,yyyy-mm-dd
913,35,21.3,,2001-07-10,0,,,,66,,0,0,0,50,50,0,0,0,100,0,0,0,0,60,0,40,pool,yyyy-mm-dd
914,35,21.4,,2001-07-10,0,,,,69,,0,0,0,70,30,0,0,0,90,10,0,0,0,65,0,35,pool,yyyy-mm-dd
915,35,24.1,,2001-07-10,0,,,,44,,0,0,0,30,70,0,0,0,70,30,0,0,0,0,100,0,pool,yyyy-mm-dd
916,35,24.2,,2001-07-10,0,,,,70,,0,0,0,50,50,0,0,0,70,30,0,0,0,0,30,70,pool,yyyy-mm-dd
917,35,24.3,,2001-07-10,0,,,,69,,0,0,0,70,30,0,0,0,20,80,0,0,0,0,40,60,pool,yyyy-mm-dd
918,35,24.4,,2001-07-10,0,,,,64,,0,0,0,90,10,0,0,0,85,15,0,0,0,25,15,60,pool,yyyy-mm-dd
919,36,0.1,,2001-07-10,0,,,,17,,0.18,0,0,80,20,0,0,0,90,10,0,0,0,60,20,20,riffle,yyyy-mm-dd
920,36,0.2,,2001-07-10,0,,,,24,,0.71,0,0,90,10,0,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
921,36,0.3,,2001-07-10,0,,,,22,,0.6,0,0,90,10,0,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
922,36,0.4,,2001-07-10,0,,,,14,,0.98,0,0,50,50,0,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
923,36,3.1,,2001-07-10,0,,,,13,,0.6,0,0,0,90,0,10,0,50,0,0,50,0,30,50,20,riffle,yyyy-mm-dd
924,36,3.2,,2001-07-10,0,,,,14,,1.56,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
925,36,3.3,,2001-07-10,0,,,,11,,1.61,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
926,36,3.4,,2001-07-10,0,,,,11,,1.59,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
927,36,6.1,,2001-07-10,0,,,,10,,1.65,0,0,0,100,0,0,0,80,0,0,20,0,60,20,20,riffle,yyyy-mm-dd
928,36,6.2,,2001-07-10,0,,,,10,,1.03,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
929,36,6.3,,2001-07-10,0,,,,12,,0.9,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
930,36,6.4,,2001-07-10,0,,,,11,,1.64,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
931,36,9.1,,2001-07-10,0,,,,5,,0.47,0,0,50,50,0,0,0,70,30,0,0,0,90,10,0,riffle,yyyy-mm-dd
932,36,9.2,,2001-07-10,0,,,,10,,0.83,0,0,50,50,0,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
933,36,9.3,,2001-07-10,0,,,,19,,1.38,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
934,36,9.4,,2001-07-10,0,,,,20,,1.58,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
935,36,12.1,,2001-07-10,0,,,,7,,0.56,0,0,0,100,0,0,0,90,10,0,0,0,100,0,0,riffle,yyyy-mm-dd
936,36,12.2,,2001-07-10,0,,,,7,,1.38,0,0,0,100,0,0,0,90,0,0,10,0,100,0,0,riffle,yyyy-mm-dd
937,36,12.3,,2001-07-10,0,,,,12,,1.3,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
938,36,12.4,72,2001-07-10,9,chinook salmon,45,0,20,0,1.24,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
939,36,15.1,,2001-07-10,0,,,,12,,0,0,0,10,90,0,0,0,100,0,0,0,0,90,10,0,riffle,yyyy-mm-dd
940,36,15.2,,2001-07-10,0,,,,22,,0.72,0,0,40,60,0,0,0,90,10,0,0,0,100,0,0,riffle,yyyy-mm-dd
941,36,15.3,73,2001-07-10,1,steelhead trout (wild),45,0.1,19,0.62,0.98,0,0,0,100,0,0,0,90,10,0,0,0,100,0,0,riffle,yyyy-mm-dd
941,36,15.3,74,2001-07-10,7,chinook salmon,50,0,19,0,0.98,0,0,0,100,0,0,0,90,10,0,0,0,100,0,0,riffle,yyyy-mm-dd
942,36,15.4,,2001-07-10,0,,,,14,,1.14,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
943,36,18.1,,2001-07-10,0,,,,9,,0,0,0,10,80,10,0,0,85,15,0,0,0,90,10,0,riffle,yyyy-mm-dd
944,36,18.2,,2001-07-10,0,,,,17,,0,0,0,0,90,10,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
945,36,18.3,,2001-07-10,0,,,,24,,0.91,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
946,36,18.4,75,2001-07-10,10,chinook salmon,45,0,20,0,0.66,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
947,36,21.1,,2001-07-10,0,,,,5,,0,0,50,0,50,0,0,0,90,0,0,10,0,100,0,0,riffle,yyyy-mm-dd
948,36,21.2,,2001-07-10,0,,,,8,,0.54,0,0,90,10,0,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
949,36,21.3,,2001-07-10,0,,,,13,,2,0,0,10,90,0,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
950,36,21.4,,2001-07-10,0,,,,14,,1.78,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
951,36,24.1,,2001-07-10,0,,,,11,,0.47,0,20,70,10,0,0,0,80,0,0,20,0,100,0,0,riffle,yyyy-mm-dd
952,36,24.2,,2001-07-10,0,,,,11,,1.93,0,0,20,80,0,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
953,36,24.3,,2001-07-10,0,,,,15,,1.45,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
954,36,24.4,,2001-07-10,0,,,,17,,1.26,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
955,37,0.1,,2001-07-11,0,,,,16,,0.7,10,0,0,10,90,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
956,37,0.2,,2001-07-11,0,,,,26,,1.1,20,0,0,50,50,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
957,37,0.3,,2001-07-11,0,,,,26,,1.44,20,0,0,30,40,30,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
958,37,0.4,,2001-07-11,0,,,,26,,1.05,20,0,0,10,0,40,50,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
959,37,3.1,,2001-07-11,0,,,,16,,0.34,10,0,0,90,0,10,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
960,37,3.2,,2001-07-11,0,,,,18,,0.89,20,0,0,0,70,10,20,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
961,37,3.3,,2001-07-11,0,,,,17,,1.87,20,0,0,0,90,0,10,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
962,37,3.4,,2001-07-11,0,,,,17,,0.8,20,0,0,0,20,40,40,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
963,37,6.1,,2001-07-11,0,,,,15,,0.36,10,0,0,10,80,10,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
964,37,6.2,,2001-07-11,0,,,,27,,0.8,10,0,0,0,10,80,10,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
965,37,6.3,,2001-07-11,0,,,,30,,0.9,20,0,0,0,70,30,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
966,37,6.4,,2001-07-11,0,,,,37,,1.1,20,0,0,0,0,60,40,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
967,37,9.1,,2001-07-11,0,,,,13,,0.49,10,0,0,0,80,20,0,90,0,0,10,0,90,10,0,glide,yyyy-mm-dd
968,37,9.2,,2001-07-11,0,,,,20,,0.75,10,0,0,10,90,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
969,37,9.3,,2001-07-11,0,,,,35,,1.57,20,0,0,0,40,50,10,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
970,37,9.4,,2001-07-11,0,,,,36,,1.64,20,0,0,0,20,60,20,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
971,37,12.1,,2001-07-11,0,,,,15,,1.07,10,0,0,50,50,0,0,80,0,0,20,0,100,0,0,glide,yyyy-mm-dd
972,37,12.2,,2001-07-11,0,,,,21,,1.56,10,0,0,20,40,40,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
973,37,12.3,,2001-07-11,0,,,,24,,1.92,10,0,0,45,45,0,10,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
974,37,12.4,,2001-07-11,0,,,,28,,1.53,10,0,0,0,80,20,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
975,37,15.1,,2001-07-11,0,,,,17,,0.8,10,0,0,20,60,20,0,80,0,0,20,0,100,0,0,glide,yyyy-mm-dd
976,37,15.2,,2001-07-11,0,,,,27,,1.13,10,0,0,10,70,20,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
977,37,15.3,,2001-07-11,0,,,,31,,0.93,10,0,0,10,80,10,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
978,37,15.4,,2001-07-11,0,,,,41,,1.11,10,0,0,0,10,80,10,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
979,37,18.1,,2001-07-11,0,,,,17,,0.8,10,0,0,0,80,10,10,70,0,0,30,0,100,0,0,glide,yyyy-mm-dd
980,37,18.2,,2001-07-11,0,,,,24,,0.56,10,0,0,0,50,50,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
981,37,18.3,,2001-07-11,0,,,,35,,0.88,10,0,0,0,10,80,10,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
982,37,18.4,,2001-07-11,0,,,,38,,0.85,10,0,0,0,50,50,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
983,37,21.1,,2001-07-11,0,,,,15,,0.49,10,0,0,0,40,60,0,70,0,0,30,0,70,15,15,glide,yyyy-mm-dd
984,37,21.2,,2001-07-11,0,,,,20,,0.56,10,0,0,20,60,20,0,80,0,0,20,0,100,0,0,glide,yyyy-mm-dd
985,37,21.3,,2001-07-11,0,,,,29,,0.72,10,0,0,0,50,50,0,70,0,0,30,0,100,0,0,glide,yyyy-mm-dd
986,37,21.4,,2001-07-11,0,,,,33,,0.73,10,0,0,20,40,30,10,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
987,37,24.1,,2001-07-11,0,,,,12,,0,10,80,0,0,10,10,0,50,20,0,30,0,100,0,0,glide,yyyy-mm-dd
988,37,24.2,,2001-07-11,0,,,,26,,0.18,10,0,0,50,50,0,0,70,10,0,20,0,100,0,0,glide,yyyy-mm-dd
989,37,24.3,,2001-07-11,0,,,,24,,0.33,10,0,0,20,40,40,0,70,0,0,30,0,100,0,0,glide,yyyy-mm-dd
990,37,24.4,,2001-07-11,0,,,,25,,0.54,10,0,0,0,50,50,0,80,0,0,20,0,100,0,0,glide,yyyy-mm-dd
991,38,0.1,,2001-07-11,0,,,,11,,2.49,0,0,50,50,0,0,0,100,0,0,0,0,20,0,80,,yyyy-mm-dd
992,38,0.2,,2001-07-11,0,,,,19,,2.83,0,0,50,50,0,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
993,38,0.3,,2001-07-11,0,,,,21,,2.75,0,0,30,50,20,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
994,38,0.4,,2001-07-11,0,,,,18,,1.78,0,0,0,50,50,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
995,38,3.1,,2001-07-11,0,,,,27,,1.4,0,0,50,50,0,0,0,100,0,0,0,0,20,0,80,,yyyy-mm-dd
996,38,3.2,,2001-07-11,0,,,,31,,1.73,0,0,50,50,0,0,0,100,0,0,0,0,70,0,30,,yyyy-mm-dd
997,38,3.3,,2001-07-11,0,,,,36,,0.7,0,0,80,20,0,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
998,38,3.4,,2001-07-11,0,,,,39,,1.16,10,0,0,50,50,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
999,38,6.1,,2001-07-11,0,,,,25,,1.32,0,0,0,60,40,0,0,100,0,0,0,0,30,0,70,,yyyy-mm-dd
1000,38,6.2,,2001-07-11,0,,,,24,,3.18,0,0,0,30,70,0,0,100,0,0,0,0,80,0,20,,yyyy-mm-dd
1001,38,6.3,,2001-07-11,0,,,,16,,3.21,0,0,0,60,40,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
1002,38,6.4,,2001-07-11,0,,,,15,,2.97,0,0,0,70,30,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
1003,38,9.1,,2001-07-11,0,,,,32,,2.21,15,0,0,40,50,10,0,40,0,0,30,30,100,0,0,,yyyy-mm-dd
1004,38,9.2,,2001-07-11,0,,,,42,,1.78,10,0,0,0,80,20,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
1005,38,9.3,,2001-07-11,0,,,,44,,1.47,10,0,0,0,60,40,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
1006,38,9.4,,2001-07-11,0,,,,49,,1.13,10,0,0,0,40,60,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
1007,38,12.1,,2001-07-11,0,,,,18,,0,0,0,80,20,0,0,0,80,0,0,20,0,0,50,50,,yyyy-mm-dd
1008,38,12.2,,2001-07-11,0,,,,27,,0.85,0,0,10,60,30,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
1009,38,12.3,,2001-07-11,0,,,,31,,1.44,0,0,0,0,50,50,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
1010,38,12.4,,2001-07-11,0,,,,48,,1.5,10,0,0,0,30,70,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
1011,38,15.1,,2001-07-11,0,,,,17,,1.7,0,0,10,90,0,0,0,90,0,0,10,0,50,0,50,,yyyy-mm-dd
1012,38,15.2,,2001-07-11,0,,,,24,,2.24,0,0,10,90,0,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
1013,38,15.3,,2001-07-11,0,,,,17,,2.81,0,0,10,90,0,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
1014,38,15.4,,2001-07-11,0,,,,20,,2.87,0,0,10,50,40,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
1015,38,18.1,,2001-07-11,0,,,,18,,0,0,0,50,40,10,0,0,80,10,0,10,0,80,20,0,,yyyy-mm-dd
1016,38,18.2,,2001-07-11,0,,,,30,,1.2,10,0,30,40,30,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
1017,38,18.3,,2001-07-11,0,,,,29,,1.32,10,0,0,50,50,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
1018,38,18.4,,2001-07-11,0,,,,37,,1.41,10,0,0,30,70,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
1019,38,21.1,,2001-07-11,0,,,,27,,0,0,0,90,10,0,0,0,70,0,0,30,0,80,20,0,,yyyy-mm-dd
1020,38,21.2,,2001-07-11,0,,,,34,,1.56,10,0,0,80,20,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
1021,38,21.3,,2001-07-11,0,,,,34,,1.59,10,0,0,60,40,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
1022,38,21.4,,2001-07-11,0,,,,28,,1.85,10,0,0,80,20,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
