micro_hab_data_tbl_id,location_table_id,transect_code,fish_data_id,date,count,species,fl_mm,dist_to_bottom,depth,focal_velocity,velocity,surface_turbidity,percent_fine_substrate,percent_sand_substrate,percent_small_gravel_substrate,percent_large_gravel_substrate,percent_cobble_substrate,percent_boulder_substrate,percent_no_cover_inchannel,percent_small_woody_cover_inchannel,percent_large_woody_cover_inchannel,percent_submerged_aquatic_veg_inchannel,percent_undercut_bank,percent_no_cover_overhead,percent_cover_half_meter_overhead,percent_cover_more_than_half_meter_overhead,channel_geomorphic_unit
2126,69,12.4,NA,2001-06-14,0,NA,NA,NA,25,NA,0,0,0,0,75,25,0,0,100,0,0,0,0,100,0,0,glide margin
2127,69,15.1,NA,2001-06-14,0,NA,NA,NA,6,NA,0,0,0,0,40,40,20,0,100,0,0,0,0,100,0,0,glide margin
2128,69,15.2,NA,2001-06-14,0,NA,NA,NA,10,NA,0,0,0,0,40,40,20,0,100,0,0,0,0,100,0,0,glide margin
2129,69,15.3,NA,2001-06-14,0,NA,NA,NA,18,NA,0,0,0,0,25,60,15,0,100,0,0,0,0,100,0,0,glide margin
2130,69,15.4,NA,2001-06-14,0,NA,NA,NA,20,NA,0,0,0,0,65,10,25,0,100,0,0,0,0,100,0,0,glide margin
2131,69,18.1,NA,2001-06-14,0,NA,NA,NA,2,NA,0,0,0,0,0,90,10,0,100,0,0,0,0,85,15,0,glide margin
2132,69,18.2,NA,2001-06-14,0,NA,NA,NA,7,NA,0,0,0,0,40,30,30,0,100,0,0,0,0,100,0,0,glide margin
2133,69,18.3,NA,2001-06-14,0,NA,NA,NA,16,NA,0,0,0,0,40,60,0,0,100,0,0,0,0,100,0,0,glide margin
2134,69,18.4,NA,2001-06-14,0,NA,NA,NA,23,NA,0,0,0,0,45,30,25,0,90,10,0,0,0,100,0,0,glide margin
2135,69,21.1,NA,2001-06-14,0,NA,NA,NA,2,NA,0,0,0,0,25,0,75,0,80,0,0,20,0,100,0,0,glide margin
2136,69,21.2,NA,2001-06-14,0,NA,NA,NA,7,NA,0,0,0,0,0,90,10,0,75,0,0,25,0,100,0,0,glide margin
2137,69,21.3,NA,2001-06-14,0,NA,NA,NA,13,NA,0.2,0,0,0,20,70,10,0,100,0,0,0,0,100,0,0,glide margin
2138,69,21.4,NA,2001-06-14,0,NA,NA,NA,17,NA,0.32,0,0,0,10,80,10,0,100,0,0,0,0,100,0,0,glide margin
2139,69,24.1,NA,2001-06-14,0,NA,NA,NA,5,NA,0,0,0,0,40,40,10,10,100,0,0,0,0,100,0,0,glide margin
2140,69,24.2,NA,2001-06-14,0,NA,NA,NA,7,NA,0,0,0,0,0,100,0,0,90,0,0,10,0,100,0,0,glide margin
2141,69,24.3,NA,2001-06-14,0,NA,NA,NA,19,NA,0,0,0,0,10,80,10,0,100,0,0,0,0,100,0,0,glide margin
2142,69,24.4,NA,2001-06-14,0,NA,NA,NA,21,NA,0.25,0,0,0,10,90,0,0,100,0,0,0,0,100,0,0,glide margin
2143,70,0.1,NA,2001-05-21,0,NA,NA,NA,31,NA,0,0,0,60,20,0,0,20,70,10,0,20,0,90,5,5,pool
2144,70,0.2,NA,2001-05-21,0,NA,NA,NA,37,NA,0.5,0,90,10,0,0,0,0,80,10,0,10,0,100,0,0,glide
2145,70,0.3,NA,2001-05-21,0,NA,NA,NA,45,NA,0.86,0,0,100,0,0,0,0,90,5,0,5,0,100,0,0,glide
2146,70,0.4,NA,2001-05-21,0,NA,NA,NA,30,NA,0.8,10,0,100,0,0,0,0,100,0,0,0,0,100,0,0,glide
2147,70,3.1,103,2001-05-21,1,steelhead trout (wild),35,20,24,0.60000002,0.78,10,0,80,20,0,0,0,85,15,0,0,0,85,10,5,glide margin
2148,70,3.2,NA,2001-05-21,0,NA,NA,NA,34,NA,1.52,0,0,90,10,0,0,0,90,5,0,5,0,100,0,0,glide
2149,70,3.3,NA,2001-05-21,0,NA,NA,NA,32,NA,1.61,0,0,100,0,0,0,0,90,5,0,5,0,100,0,0,glide
2150,70,3.4,NA,2001-05-21,0,NA,NA,NA,13,NA,1.76,0,0,100,0,0,0,0,95,0,0,5,0,100,0,0,glide
2151,70,6.1,104,2001-05-21,1,steelhead trout (wild),35,7,32,0,0.48,0,80,10,10,0,0,0,65,10,0,5,20,10,20,70,glide margin
2151,70,6.1,105,2001-05-21,2,steelhead trout (wild),35,10,32,0,0.48,0,80,10,10,0,0,0,65,10,0,5,20,10,20,70,glide margin
2151,70,6.1,106,2001-05-21,5,chinook salmon,40,10,32,0,0.48,0,80,10,10,0,0,0,65,10,0,5,20,10,20,70,glide margin
2151,70,6.1,107,2001-05-21,3,chinook salmon,40,3,32,0.86000001,0.48,0,80,10,10,0,0,0,65,10,0,5,20,10,20,70,glide margin
2151,70,6.1,108,2001-05-21,1,steelhead trout (wild),35,3,32,0.86000001,0.48,0,80,10,10,0,0,0,65,10,0,5,20,10,20,70,glide margin
2151,70,6.1,109,2001-05-21,50,chinook salmon,45,0,32,0,0.48,0,80,10,10,0,0,0,65,10,0,5,20,10,20,70,glide margin
2151,70,6.1,498,2001-05-21,1,steelhead trout (wild),75,15,32,0,0.48,0,80,10,10,0,0,0,65,10,0,5,20,10,20,70,glide margin
2152,70,6.2,NA,2001-05-21,0,NA,NA,NA,40,NA,1.05,0,0,100,0,0,0,0,90,10,0,0,0,50,10,40,glide
2153,70,6.3,497,2001-05-21,150,chinook salmon,45,50,37,0.50999999,1.32,0,0,100,0,0,0,0,0,0,0,100,0,100,0,0,glide
2154,70,6.4,NA,2001-05-21,0,NA,NA,NA,30,NA,0.8,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,glide
2155,70,9.1,110,2001-05-21,5,steelhead trout (wild),35,0,21,0,0,0,0,70,20,10,0,0,80,20,0,0,0,0,60,40,glide margin
2156,70,9.2,NA,2001-05-21,0,NA,NA,NA,24,NA,0.9,0,0,100,0,0,0,0,95,5,0,0,0,100,0,0,glide
2157,70,9.3,NA,2001-05-21,0,NA,NA,NA,37,NA,0.95,0,0,100,0,0,0,0,90,10,0,0,0,100,0,0,glide
2158,70,9.4,NA,2001-05-21,0,NA,NA,NA,35,NA,1.32,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,glide
2159,70,12.1,111,2001-05-21,3,chinook salmon,40,0,36,0.85000002,0.86,0,40,40,0,0,0,20,80,20,0,0,0,0,20,80,glide
2159,70,12.1,499,2001-05-21,1,steelhead trout (wild),25,10,36,0,0.86,0,40,40,0,0,0,20,80,20,0,0,0,0,20,80,glide
2160,70,12.2,NA,2001-05-21,0,NA,NA,NA,33,NA,0.72,0,40,60,0,0,0,0,90,5,0,5,0,20,0,80,glide
2161,70,12.3,112,2001-05-21,3,chinook salmon,45,0,39,0.47,1.29,0,20,80,0,0,0,0,70,20,0,10,0,100,0,0,glide
2161,70,12.3,113,2001-05-21,1,steelhead trout (wild),40,3,39,0.77999997,1.29,0,20,80,0,0,0,0,70,20,0,10,0,100,0,0,glide
2162,70,12.4,NA,2001-05-21,0,NA,NA,NA,33,NA,1.26,0,0,100,0,0,0,0,80,20,0,0,0,100,0,0,glide
2163,70,15.1,114,2001-05-21,1,steelhead trout (wild),40,5,19,0.31,0.68,0,0,80,0,20,0,0,90,0,0,10,0,20,0,80,glide
2163,70,15.1,115,2001-05-21,1,chinook salmon,35,5,19,0.31,0.68,0,0,80,0,20,0,0,90,0,0,10,0,20,0,80,glide
2163,70,15.1,116,2001-05-21,2,steelhead trout (wild),25,5,19,0.31,0.68,0,0,80,0,20,0,0,90,0,0,10,0,20,0,80,glide
2164,70,15.2,NA,2001-05-21,0,NA,NA,NA,27,NA,1.04,0,20,80,0,0,0,0,85,10,0,5,0,100,0,0,glide
2165,70,15.3,NA,2001-05-21,0,NA,NA,NA,34,NA,1.47,0,0,100,0,0,0,0,90,10,0,0,0,100,0,0,glide
2166,70,15.4,117,2001-05-21,2,chinook salmon,40,5,41,1.63,1.5,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,glide
2167,70,18.1,118,2001-05-21,4,steelhead trout (wild),40,5,23,0,0.58,0,20,60,20,0,0,0,80,10,0,10,0,10,45,45,glide margin
2167,70,18.1,119,2001-05-21,3,steelhead trout (wild),25,10,23,0,0.58,0,20,60,20,0,0,0,80,10,0,10,0,10,45,45,glide margin
2168,70,18.2,NA,2001-05-21,0,NA,NA,NA,22,NA,0.99,0,10,90,0,0,0,0,45,50,0,5,0,60,0,40,glide
2169,70,18.3,NA,2001-05-21,0,NA,NA,NA,27,NA,1.28,0,0,100,0,0,0,0,100,0,0,0,0,40,0,60,glide
2170,70,18.4,NA,2001-05-21,0,NA,NA,NA,33,NA,1.42,0,0,100,0,0,0,0,100,0,0,0,0,50,0,50,glide
2171,70,21.1,120,2001-05-21,2,steelhead trout (wild),25,10,25,0,0.6,0,0,80,20,0,0,0,80,10,0,10,0,80,10,10,glide margin
2171,70,21.1,121,2001-05-21,10,chinook salmon,35,10,25,0,0.6,0,0,80,20,0,0,0,80,10,0,10,0,80,10,10,glide margin
2172,70,21.2,NA,2001-05-21,0,NA,NA,NA,20,NA,1.32,0,0,100,0,0,0,0,85,10,0,5,0,90,0,10,glide
2173,70,21.3,NA,2001-05-21,0,NA,NA,NA,23,NA,1.55,0,0,100,0,0,0,0,90,5,0,5,0,70,0,30,glide
2174,70,21.4,NA,2001-05-21,0,NA,NA,NA,29,NA,1.5,0,0,90,10,0,0,0,95,5,0,0,0,70,0,30,glide
2175,70,24.1,NA,2001-05-21,0,NA,NA,NA,9,NA,0,0,0,40,40,0,20,0,70,0,0,30,0,100,0,0,pool
2176,70,24.2,NA,2001-05-21,0,NA,NA,NA,22,NA,0.51,0,20,80,0,0,0,0,85,10,0,5,0,100,0,0,glide margin
2177,70,24.3,122,2001-05-21,5,chinook salmon,35,5,37,1.3200001,1.32,0,0,100,0,0,0,0,80,20,0,0,0,100,0,0,glide
2177,70,24.3,123,2001-05-21,1,steelhead trout (wild),35,2,37,0.91000003,1.32,0,0,100,0,0,0,0,80,20,0,0,0,100,0,0,glide
2177,70,24.3,124,2001-05-21,3,chinook salmon,40,0.029999999,37,0.91000003,1.32,0,0,100,0,0,0,0,80,20,0,0,0,100,0,0,glide
2178,70,24.4,NA,2001-05-21,0,NA,NA,NA,34,NA,0.91,0,0,100,0,0,0,0,70,30,0,0,0,100,0,0,glide
2179,71,0.1,NA,2001-05-21,0,NA,NA,NA,31,NA,0,0,0,20,30,0,20,30,80,5,0,15,0,75,25,0,pool
2180,71,0.2,NA,2001-05-21,0,NA,NA,NA,67,NA,0.75,10,0,30,0,0,30,40,100,0,0,0,0,100,0,0,glide margin
2181,71,0.3,NA,2001-05-21,0,NA,NA,NA,94,NA,0,10,0,10,10,10,20,50,100,0,0,0,0,100,0,0,glide margin
2182,71,0.4,NA,2001-05-21,0,NA,NA,NA,100,NA,0,10,0,10,10,10,20,50,100,0,0,0,0,100,0,0,glide margin
2183,71,3.1,NA,2001-05-21,0,NA,NA,NA,35,NA,0,0,0,10,20,10,60,0,60,10,0,20,10,75,15,10,pool
2184,71,3.2,NA,2001-05-21,0,NA,NA,NA,76,NA,0.39,0,0,10,0,0,40,50,90,10,0,0,0,100,0,0,pool
2185,71,3.3,NA,2001-05-21,0,NA,NA,NA,97,NA,0.52,10,0,10,0,0,30,60,100,0,0,0,0,100,0,0,glide margin
2186,71,3.4,NA,2001-05-21,0,NA,NA,NA,120,NA,0.75,10,0,10,0,0,30,60,80,20,0,0,0,100,0,0,glide margin
2187,71,6.1,126,2001-05-21,1,steelhead trout (wild),75,15,41,0,0,0,0,0,0,0,40,60,15,0,0,85,0,90,10,0,pool
2188,71,6.2,NA,2001-05-21,0,NA,NA,NA,53,NA,0.87,0,0,0,0,0,10,90,100,0,0,0,0,100,0,0,pool
2189,71,6.3,125,2001-05-21,150,chinook salmon,45,50,89,0.50999999,0.59,20,0,20,0,0,0,80,100,0,0,0,0,100,0,0,glide margin
2190,71,6.4,NA,2001-05-21,0,NA,NA,NA,113,NA,0,20,0,10,10,10,30,40,90,10,0,0,0,100,0,0,glide margin
2191,71,9.1,NA,2001-05-21,0,NA,NA,NA,9,NA,0,0,0,0,0,0,20,80,60,0,0,40,0,90,0,10,pool
2192,71,9.2,NA,2001-05-21,0,NA,NA,NA,70,NA,1.03,20,0,0,10,0,10,80,90,10,0,0,0,100,0,0,pool
2193,71,9.3,NA,2001-05-21,0,NA,NA,NA,86,NA,0.5,10,0,0,0,0,20,80,100,0,0,0,0,100,0,0,glide margin
2194,71,9.4,NA,2001-05-21,0,NA,NA,NA,86,NA,0.62,10,0,10,20,0,10,60,75,25,0,0,0,100,0,0,glide margin
2195,71,12.1,127,2001-05-21,1,steelhead trout (wild),25,10,42,0,0,10,0,0,0,0,0,100,100,0,0,0,0,20,30,50,pool
2196,71,12.2,NA,2001-05-21,0,NA,NA,NA,72,NA,0.75,10,0,0,0,0,50,50,100,0,0,0,0,90,0,10,glide margin
2197,71,12.3,NA,2001-05-21,0,NA,NA,NA,114,NA,0.56,10,0,10,0,0,40,50,100,0,0,0,0,100,0,0,glide margin
2198,71,12.4,NA,2001-05-21,0,NA,NA,NA,112,NA,0.24,20,0,10,10,0,10,70,80,20,0,0,0,100,0,0,glide margin
2199,71,15.1,NA,2001-05-21,0,NA,NA,NA,20,NA,0,10,0,0,0,0,10,90,100,0,0,0,0,90,10,0,pool
2200,71,15.2,NA,2001-05-21,0,NA,NA,NA,31,NA,0,10,0,0,0,0,10,90,100,0,0,0,0,100,0,0,glide margin
2201,71,15.3,NA,2001-05-21,0,NA,NA,NA,66,NA,0.77,20,0,0,0,0,20,80,100,0,0,0,0,100,0,0,glide
2202,71,15.4,NA,2001-05-21,0,NA,NA,NA,113,NA,1.88,40,0,0,0,0,0,100,100,0,0,0,0,100,0,0,glide
2203,71,18.1,NA,2001-05-21,0,NA,NA,NA,12,NA,0,0,0,0,0,10,40,50,90,0,0,10,0,90,10,0,glide margin
2204,71,18.2,NA,2001-05-21,0,NA,NA,NA,46,NA,0.56,10,0,0,0,0,50,50,100,0,0,0,0,100,0,0,glide margin
2205,71,18.3,NA,2001-05-21,0,NA,NA,NA,73,NA,1.91,10,0,10,20,0,30,40,100,0,0,0,0,100,0,0,glide
2206,71,18.4,NA,2001-05-21,0,NA,NA,NA,114,NA,2.51,10,0,0,10,10,10,70,100,0,0,0,0,100,0,0,glide
2207,71,21.1,NA,2001-05-21,0,NA,NA,NA,16,NA,0.11,0,0,0,0,40,60,0,100,0,0,0,0,90,10,0,pool
2208,71,21.2,NA,2001-05-21,0,NA,NA,NA,24,NA,1.35,0,0,0,0,10,30,60,100,0,0,0,0,100,0,0,glide margin
2209,71,21.3,NA,2001-05-21,0,NA,NA,NA,53,NA,0.96,10,0,0,0,20,60,20,100,0,0,0,0,100,0,0,glide margin
2210,71,21.4,NA,2001-05-21,0,NA,NA,NA,87,NA,2.35,20,0,10,0,0,30,60,100,0,0,0,0,100,0,0,glide
2211,71,24.1,128,2001-05-21,2,steelhead trout (wild),25,5,8,0,0,0,0,0,0,20,70,10,40,10,0,50,0,50,10,40,pool
2211,71,24.1,129,2001-05-21,1,steelhead trout (wild),50,5,8,0,0,0,0,0,0,20,70,10,40,10,0,50,0,50,10,40,pool
2211,71,24.1,130,2001-05-21,1,steelhead trout (wild),35,5,8,0,0,0,0,0,0,20,70,10,40,10,0,50,0,50,10,40,pool
2212,71,24.2,NA,2001-05-21,0,NA,NA,NA,26,NA,1.44,10,0,0,0,0,100,0,100,0,0,0,0,100,0,0,glide margin
2213,71,24.3,NA,2001-05-21,0,NA,NA,NA,56,NA,1.56,20,0,0,0,0,90,10,100,0,0,0,0,100,0,0,glide
2214,71,24.4,NA,2001-05-21,0,NA,NA,NA,81,NA,2,10,0,0,10,20,70,0,100,0,0,0,0,100,0,0,glide
2215,72,0.1,NA,2001-05-21,0,NA,NA,NA,15,NA,0,0,0,10,40,0,0,50,100,0,0,0,0,90,10,0,pool
2216,72,0.2,NA,2001-05-21,0,NA,NA,NA,33,NA,0.2,0,0,30,70,0,0,0,100,0,0,0,0,100,0,0,pool
2217,72,0.3,NA,2001-05-21,0,NA,NA,NA,31,NA,0.3,0,0,0,90,10,0,0,100,0,0,0,0,100,0,0,pool
2218,72,0.4,NA,2001-05-21,0,NA,NA,NA,36,NA,0.48,0,0,0,80,0,20,0,100,0,0,0,0,100,0,0,pool
2219,72,3.1,NA,2001-05-21,0,NA,NA,NA,70,NA,0,0,50,0,30,0,20,0,100,0,0,0,0,50,50,0,pool
2220,72,3.2,131,2001-05-21,10,steelhead trout (wild),25,20,52,0,0,0,0,0,50,50,0,0,90,10,0,0,0,100,0,0,pool
2220,72,3.2,132,2001-05-21,5,steelhead trout (wild),30,20,52,0,0,0,0,0,50,50,0,0,90,10,0,0,0,100,0,0,pool
2220,72,3.2,133,2001-05-21,20,chinook salmon,40,20,52,0,0,0,0,0,50,50,0,0,90,10,0,0,0,100,0,0,pool
2220,72,3.2,134,2001-05-21,40,chinook salmon,45,20,52,0,0,0,0,0,50,50,0,0,90,10,0,0,0,100,0,0,pool
2220,72,3.2,135,2001-05-21,2,chinook salmon,65,15,52,0,0,0,0,0,50,50,0,0,90,10,0,0,0,100,0,0,pool
2221,72,3.3,NA,2001-05-21,0,NA,NA,NA,50,NA,0.2,0,0,0,70,10,0,20,100,0,0,0,0,100,0,0,pool
2222,72,3.4,NA,2001-05-21,0,NA,NA,NA,55,NA,0.18,0,0,0,75,25,0,0,100,0,0,0,0,100,0,0,pool
2223,72,6.1,NA,2001-05-21,0,NA,NA,NA,32,NA,0,0,0,0,80,20,0,0,100,0,0,0,0,75,5,20,pool
2224,72,6.2,136,2001-05-21,50,chinook salmon,65,15,41,0,0,0,0,0,25,75,0,0,100,0,0,0,0,75,25,0,pool
2225,72,6.3,NA,2001-05-21,0,NA,NA,NA,45,NA,0,0,0,0,10,80,10,0,100,0,0,0,0,90,0,10,pool
2226,72,6.4,137,2001-05-21,1,steelhead trout (wild),35,15,56,0,0,0,0,0,25,75,0,0,100,0,0,0,0,100,0,0,pool
2226,72,6.4,138,2001-05-21,150,steelhead trout (wild),35,15,56,0,0,0,0,0,25,75,0,0,100,0,0,0,0,100,0,0,pool
2226,72,6.4,139,2001-05-21,5,steelhead trout (wild),25,15,56,0,0,0,0,0,25,75,0,0,100,0,0,0,0,100,0,0,pool
2226,72,6.4,140,2001-05-21,150,steelhead trout (wild),40,30,56,0.15000001,0,0,0,0,25,75,0,0,100,0,0,0,0,100,0,0,pool
2227,72,9.1,141,2001-05-21,50,chinook salmon,50,20,30,0,0,0,0,0,25,75,0,0,85,15,0,0,0,100,0,0,pool
2227,72,9.1,142,2001-05-21,6,steelhead trout (wild),30,20,30,0,0,0,0,0,25,75,0,0,85,15,0,0,0,100,0,0,pool
2228,72,9.2,NA,2001-05-21,0,NA,NA,NA,40,NA,0,0,0,0,80,20,0,0,100,0,0,0,0,10,50,40,pool
2229,72,9.3,NA,2001-05-21,0,NA,NA,NA,47,NA,0.32,0,0,0,0,60,10,30,100,0,0,0,0,60,0,40,pool
2230,72,9.4,143,2001-05-21,75,chinook salmon,40,20,45,0,0.4,0,0,0,40,40,20,0,95,5,0,0,0,60,0,40,pool
2231,72,12.1,NA,2001-05-21,0,NA,NA,NA,35,NA,0,0,0,10,70,20,0,0,80,0,0,20,0,25,0,75,pool
2232,72,12.2,NA,2001-05-21,0,NA,NA,NA,45,NA,0,0,0,0,25,75,0,0,100,0,0,0,0,10,10,80,pool
2233,72,12.3,NA,2001-05-21,0,NA,NA,NA,43,NA,0.18,0,0,0,5,70,25,0,100,0,0,0,0,70,0,30,pool
2234,72,12.4,NA,2001-05-21,0,NA,NA,NA,38,NA,0.42,10,0,0,0,20,80,0,100,0,0,0,0,100,0,0,glide margin
2235,72,15.1,144,2001-05-21,5,steelhead trout (wild),35,5,24,0,0,0,0,0,0,75,25,0,80,15,0,5,0,80,0,20,pool
2236,72,15.2,NA,2001-05-21,0,NA,NA,NA,26,NA,0.17,0,0,0,0,90,10,0,100,0,0,0,0,100,0,0,pool
2237,72,15.3,NA,2001-05-21,0,NA,NA,NA,27,NA,0.34,0,0,0,10,80,10,0,60,0,0,40,0,100,0,0,glide
2238,72,15.4,NA,2001-05-21,0,NA,NA,NA,26,NA,0.41,0,0,0,0,80,20,0,100,0,0,0,0,100,0,0,glide margin
2239,72,18.1,145,2001-05-21,3,steelhead trout (wild),25,5,11,0,0,0,0,0,0,20,80,0,85,0,0,15,0,80,0,20,pool
2240,72,18.2,NA,2001-05-21,0,NA,NA,NA,13,NA,0.95,0,0,0,0,30,70,0,90,10,0,0,0,100,0,0,pool
2241,72,18.3,146,2001-05-21,1,steelhead trout (wild),35,3,19,0.28999999,0.29,0,0,0,5,70,25,0,90,10,0,0,0,100,0,0,pool
2242,72,18.4,NA,2001-05-21,0,NA,NA,NA,18,NA,1.23,10,0,0,30,50,20,0,100,0,0,0,0,100,0,0,glide margin
2243,72,21.1,147,2001-05-21,1,steelhead trout (wild),25,5,8,0,0,0,0,0,90,10,0,0,50,0,0,50,0,20,40,40,pool
2244,72,21.2,NA,2001-05-21,0,NA,NA,NA,20,NA,0,0,0,0,20,50,30,0,15,10,0,75,0,80,0,20,pool
2245,72,21.3,NA,2001-05-21,0,NA,NA,NA,28,NA,0.15,0,0,0,5,70,25,0,90,10,0,0,0,90,0,10,pool
2246,72,21.4,NA,2001-05-21,0,NA,NA,NA,31,NA,0.64,0,0,0,0,40,30,30,100,0,0,0,0,100,0,0,pool
2247,72,24.1,148,2001-05-21,2,steelhead trout (wild),25,15,18,0,0,0,0,10,90,0,0,0,75,25,0,0,0,15,25,60,pool
2248,72,24.2,NA,2001-05-21,0,NA,NA,NA,30,NA,0,0,0,0,0,100,0,0,0,60,0,40,0,10,20,70,pool
2249,72,24.3,NA,2001-05-21,0,NA,NA,NA,35,NA,0,0,50,50,0,0,0,0,30,50,0,20,0,0,50,50,pool
2250,72,24.4,149,2001-05-21,200,chinook salmon,35,25,41,0.5,0.5,10,0,0,0,20,60,20,80,0,0,20,0,30,30,40,glide margin
2251,73,0.1,NA,2001-05-22,0,NA,NA,NA,3,NA,0,0,0,0,80,20,0,0,100,0,0,0,0,100,0,0,glide margin
2252,73,0.2,NA,2001-05-22,0,NA,NA,NA,9,NA,0,0,0,0,80,0,20,0,100,0,0,0,0,100,0,0,glide margin
2253,73,0.3,NA,2001-05-22,0,NA,NA,NA,15,NA,0,10,0,0,0,60,20,20,100,0,0,0,0,100,0,0,glide margin
2254,73,0.4,NA,2001-05-22,0,NA,NA,NA,35,NA,0.3,10,0,0,0,30,50,20,100,0,0,0,0,100,0,0,glide margin
2255,73,3.1,NA,2001-05-22,0,NA,NA,NA,7,NA,0,0,0,0,20,0,50,30,10,0,0,90,0,80,20,0,glide margin
2256,73,3.2,NA,2001-05-22,0,NA,NA,NA,10,NA,0,0,0,0,0,80,20,0,80,0,0,20,0,100,0,0,glide margin
2257,73,3.3,NA,2001-05-22,0,NA,NA,NA,14,NA,0,0,0,0,0,0,80,20,90,0,0,10,0,100,0,0,glide margin
2258,73,3.4,NA,2001-05-22,0,NA,NA,NA,21,NA,0.85,10,0,20,20,0,30,30,100,0,0,0,0,100,0,0,glide margin
2259,73,6.1,NA,2001-05-22,0,NA,NA,NA,3,NA,0,0,0,0,100,0,0,0,90,10,0,0,0,70,30,0,glide margin
2260,73,6.2,NA,2001-05-22,0,NA,NA,NA,10,NA,0,0,0,0,90,10,0,0,90,0,0,10,0,100,0,0,glide margin
2261,73,6.3,NA,2001-05-22,0,NA,NA,NA,14,NA,0.32,0,0,0,80,20,0,0,100,0,0,0,0,100,0,0,glide margin
2262,73,6.4,NA,2001-05-22,0,NA,NA,NA,25,NA,0.57,10,0,0,40,20,20,20,100,0,0,0,0,100,0,0,glide margin
2263,73,9.1,NA,2001-05-22,0,NA,NA,NA,9,NA,0,0,0,0,80,20,0,0,85,0,0,15,0,90,10,0,glide margin
2264,73,9.2,NA,2001-05-22,0,NA,NA,NA,16,NA,0,0,0,0,100,0,0,0,90,0,0,10,0,100,0,0,glide margin
2265,73,9.3,NA,2001-05-22,0,NA,NA,NA,21,NA,0,0,0,0,0,80,20,0,90,0,0,10,0,100,0,0,glide margin
2266,73,9.4,150,2001-05-22,50,chinook salmon,35,10,34,0,0,10,0,0,0,40,40,20,90,0,0,10,0,100,0,0,glide margin
2266,73,9.4,151,2001-05-22,1,chinook salmon,35,4,34,0,0,10,0,0,0,40,40,20,90,0,0,10,0,100,0,0,glide margin
2267,73,12.1,NA,2001-05-22,0,NA,NA,NA,13,NA,0,0,0,0,0,80,0,20,70,10,0,20,0,90,10,0,pool
2268,73,12.2,NA,2001-05-22,0,NA,NA,NA,25,NA,0,0,0,0,0,0,60,40,80,0,0,20,0,100,0,0,pool
2269,73,12.3,NA,2001-05-22,0,NA,NA,NA,33,NA,0,0,0,0,0,0,70,30,100,0,0,0,0,100,0,0,pool
2270,73,12.4,NA,2001-05-22,0,NA,NA,NA,41,NA,0,0,0,0,0,0,80,20,100,0,0,0,0,100,0,0,pool
2271,73,15.1,NA,2001-05-22,0,NA,NA,NA,14,NA,0,0,0,0,20,30,50,0,80,0,0,20,0,60,30,10,pool
2272,73,15.2,NA,2001-05-22,0,NA,NA,NA,34,NA,0,0,0,0,0,40,50,10,90,10,0,0,0,100,0,0,pool
2273,73,15.3,NA,2001-05-22,0,NA,NA,NA,39,NA,0,0,0,0,0,60,30,10,100,0,0,0,0,100,0,0,pool
2274,73,15.4,NA,2001-05-22,0,NA,NA,NA,41,NA,0,0,0,0,0,30,20,50,90,10,0,0,0,100,0,0,pool
2275,73,18.1,NA,2001-05-22,0,NA,NA,NA,15,NA,0,0,0,0,40,30,30,0,90,10,0,0,0,0,60,40,pool
2276,73,18.2,NA,2001-05-22,0,NA,NA,NA,30,NA,0,0,0,80,20,0,0,0,70,30,0,0,0,100,0,0,pool
2277,73,18.3,NA,2001-05-22,0,NA,NA,NA,42,NA,0,0,0,0,50,20,30,0,90,10,0,0,0,100,0,0,pool
2278,73,18.4,NA,2001-05-22,0,NA,NA,NA,43,NA,0,0,0,0,40,40,20,0,100,0,0,0,0,100,0,0,pool
2279,73,21.1,NA,2001-05-22,0,NA,NA,NA,18,NA,0,0,0,0,50,20,30,0,70,30,0,0,0,50,40,10,pool
2280,73,21.2,NA,2001-05-22,0,NA,NA,NA,39,NA,0,0,0,0,60,20,20,0,80,10,0,10,0,100,0,0,pool
2281,73,21.3,NA,2001-05-22,0,NA,NA,NA,35,NA,0,0,0,0,0,0,60,40,80,10,0,10,0,100,0,0,pool
2282,73,21.4,NA,2001-05-22,0,NA,NA,NA,43,NA,0,0,0,0,0,60,30,10,90,0,0,10,0,100,0,0,pool
2283,73,24.1,NA,2001-05-22,0,NA,NA,NA,17,NA,0,0,0,0,70,0,20,10,70,30,0,0,0,60,40,0,pool
2284,73,24.2,NA,2001-05-22,0,NA,NA,NA,35,NA,0,0,0,0,70,10,20,0,90,10,0,0,0,100,0,0,pool
2285,73,24.3,NA,2001-05-22,0,NA,NA,NA,40,NA,0,0,0,0,40,30,20,10,80,10,0,10,0,100,0,0,pool
2286,73,24.4,NA,2001-05-22,0,NA,NA,NA,42,NA,0,0,0,0,30,20,30,20,60,30,0,10,0,100,0,0,pool
2287,74,0.1,NA,2001-05-22,0,NA,NA,NA,18,NA,0,0,0,0,0,0,100,0,20,10,0,70,0,10,80,10,pool
2288,74,0.2,NA,2001-05-22,0,NA,NA,NA,14,NA,0,0,0,0,0,0,100,0,10,0,0,90,0,80,20,0,pool
2289,74,0.3,NA,2001-05-22,0,NA,NA,NA,29,NA,0,0,0,0,0,20,80,0,30,0,0,70,0,100,0,0,pool
